1	1	0	0
1	2	0	0
1	3	0	0
1	4	0	0
1	5	0	0
1	6	0	0
1	7	0	0
1	8	0	0
1	9	0	0
1	10	0	0
1	11	0	0
1	12	0	0
1	13	0	0
1	14	0	0
1	15	0	0
1	16	0	0
1	17	0	0
1	18	0	0
1	19	0	0
1	20	0	0
1	21	0	0
1	22	0	0
1	23	0	0
1	24	0	0
1	25	0	0
1	26	0	0
1	27	0	0
1	28	0	0
1	29	0	0
1	30	0	0
1	31	0	0
1	32	0	0
1	33	0	0
1	34	0	0
1	35	0	0
1	36	0	0
1	37	0	0
1	38	0	0
1	39	0	0
1	40	0	0
1	41	0	0
1	42	0	0
1	43	0	0
1	44	0	0
1	45	0	0
1	46	0	0
1	47	0	0
1	48	0	0
1	49	0	0
1	50	0	0
1	51	0	0
1	52	0	0
1	53	0	0
1	54	0	0
1	55	0	0
1	56	0	0
1	57	0	0
1	58	0	0
1	59	0	0
1	60	0	0
1	61	0	0
1	62	0	0
1	63	0	0
1	64	0	0
1	65	0	0
1	66	0	0
1	67	0	0
1	68	0	0
1	69	0	0
1	70	0	0
1	71	0	0
1	72	0	0
1	73	0	0
1	74	0	0
1	75	0	0
1	76	0	0
1	77	0	0
1	78	0	0
1	79	0	0
1	80	0	0
1	81	0	0
1	82	0	0
1	83	0	966600
1	84	0	0
1	85	0	0
1	86	0	0
1	87	0	0
1	88	0	0
1	89	0	0
1	90	0	0
1	91	0	0
1	92	0	0
1	93	0	0
1	94	0	0
1	95	0	0
1	96	0	0
1	97	0	0
1	98	0	0
1	99	0	0
1	100	0	0

11	1	0	0
11	2	0	0
11	3	0	0
11	4	0	0
11	5	0	0
11	6	0	0
11	7	0	0
11	8	0	0
11	9	0	0
11	10	0	0
11	11	0	0
11	12	0	0
11	13	0	0
11	14	0	0
11	15	0	0
11	16	0	0
11	17	0	0
11	18	0	0
11	19	0	0
11	20	0	0
11	21	0	0
11	22	0	0
11	23	0	0
11	24	0	0
11	25	0	0
11	26	0	0
11	27	0	0
11	28	0	0
11	29	0	0
11	30	0	0
11	31	0	0
11	32	0	0
11	33	0	0
11	34	0	0
11	35	0	0
11	36	0	0
11	37	0	0
11	38	0	0
11	39	0	0
11	40	0	0
11	41	0	0
11	42	0	0
11	43	0	0
11	44	0	0
11	45	0	0
11	46	0	0
11	47	0	0
11	48	0	0
11	49	0	0
11	50	0	0
11	51	0	0
11	52	0	0
11	53	0	0
11	54	0	0
11	55	0	0
11	56	0	0
11	57	0	0
11	58	0	0
11	59	0	0
11	60	0	0
11	61	0	0
11	62	0	0
11	63	0	0
11	64	0	0
11	65	0	0
11	66	0	0
11	67	0	0
11	68	0	0
11	69	0	0
11	70	0	0
11	71	0	0
11	72	0	0
11	73	0	0
11	74	0	0
11	75	0	0
11	76	0	0
11	77	0	0
11	78	0	0
11	79	0	0
11	80	0	0
11	81	0	0
11	82	0	0
11	83	0	0
11	84	0	0
11	85	0	0
11	86	0	0
11	87	0	0
11	88	0	0
11	89	0	975000
11	90	0	0
11	91	0	0
11	92	0	0
11	93	0	0
11	94	0	0
11	95	0	0
11	96	0	0
11	97	0	0
11	98	0	0
11	99	0	0
11	100	0	0

21	1	0	0
21	2	0	0
21	3	0	0
21	4	0	0
21	5	0	0
21	6	0	0
21	7	0	0
21	8	0	0
21	9	0	0
21	10	0	0
21	11	0	0
21	12	0	0
21	13	0	0
21	14	0	0
21	15	0	0
21	16	0	0
21	17	0	0
21	18	0	0
21	19	0	0
21	20	0	0
21	21	0	0
21	22	0	0
21	23	0	0
21	24	0	0
21	25	0	0
21	26	0	0
21	27	0	0
21	28	0	0
21	29	0	0
21	30	0	0
21	31	0	0
21	32	0	0
21	33	0	0
21	34	0	0
21	35	0	0
21	36	0	0
21	37	0	0
21	38	0	0
21	39	0	0
21	40	0	0
21	41	0	0
21	42	0	0
21	43	0	0
21	44	0	0
21	45	0	0
21	46	0	0
21	47	0	0
21	48	0	0
21	49	0	0
21	50	0	0
21	51	0	0
21	52	0	0
21	53	0	0
21	54	0	0
21	55	0	0
21	56	0	0
21	57	0	0
21	58	0	0
21	59	0	0
21	60	0	0
21	61	0	0
21	62	0	0
21	63	0	0
21	64	0	0
21	65	0	0
21	66	0	0
21	67	0	0
21	68	0	0
21	69	0	0
21	70	0	0
21	71	0	0
21	72	0	0
21	73	0	0
21	74	0	0
21	75	0	0
21	76	0	0
21	77	0	0
21	78	0	0
21	79	0	0
21	80	0	0
21	81	0	0
21	82	0	0
21	83	0	0
21	84	0	0
21	85	0	0
21	86	0	941300
21	87	0	0
21	88	0	0
21	89	0	0
21	90	0	0
21	91	0	0
21	92	0	0
21	93	0	0
21	94	0	0
21	95	0	0
21	96	0	0
21	97	0	0
21	98	0	0
21	99	0	0
21	100	0	0

31	1	0	0
31	2	0	0
31	3	0	0
31	4	0	0
31	5	0	0
31	6	0	0
31	7	0	0
31	8	0	0
31	9	0	0
31	10	0	0
31	11	0	0
31	12	0	0
31	13	0	0
31	14	0	0
31	15	0	0
31	16	0	0
31	17	0	0
31	18	0	0
31	19	0	0
31	20	0	0
31	21	0	0
31	22	0	0
31	23	0	0
31	24	0	0
31	25	0	0
31	26	0	0
31	27	0	0
31	28	0	0
31	29	0	0
31	30	0	0
31	31	0	0
31	32	0	0
31	33	0	0
31	34	0	0
31	35	0	0
31	36	0	0
31	37	0	0
31	38	0	0
31	39	0	0
31	40	0	0
31	41	0	0
31	42	0	0
31	43	0	0
31	44	0	0
31	45	0	0
31	46	0	0
31	47	0	0
31	48	0	0
31	49	0	0
31	50	0	0
31	51	0	0
31	52	0	0
31	53	0	0
31	54	0	0
31	55	0	0
31	56	0	0
31	57	0	0
31	58	0	0
31	59	0	0
31	60	0	0
31	61	0	0
31	62	0	0
31	63	0	0
31	64	0	0
31	65	0	0
31	66	0	0
31	67	0	0
31	68	0	0
31	69	0	0
31	70	0	0
31	71	0	0
31	72	0	0
31	73	0	0
31	74	0	0
31	75	0	0
31	76	0	0
31	77	0	0
31	78	0	0
31	79	0	0
31	80	0	0
31	81	0	0
31	82	0	0
31	83	0	0
31	84	0	0
31	85	0	0
31	86	0	0
31	87	0	0
31	88	1012400	0
31	89	0	0
31	90	0	0
31	91	0	0
31	92	0	0
31	93	0	0
31	94	0	0
31	95	0	0
31	96	0	0
31	97	0	0
31	98	0	0
31	99	0	0
31	100	0	0

41	1	0	0
41	2	0	0
41	3	0	0
41	4	0	0
41	5	0	0
41	6	0	0
41	7	0	0
41	8	0	0
41	9	0	0
41	10	0	0
41	11	0	0
41	12	0	0
41	13	0	0
41	14	0	0
41	15	0	0
41	16	0	0
41	17	0	0
41	18	0	0
41	19	0	0
41	20	0	0
41	21	0	0
41	22	0	0
41	23	0	0
41	24	0	0
41	25	0	0
41	26	0	0
41	27	0	0
41	28	0	0
41	29	0	0
41	30	0	0
41	31	0	0
41	32	0	0
41	33	0	0
41	34	0	0
41	35	0	0
41	36	0	0
41	37	0	0
41	38	0	0
41	39	0	0
41	40	0	0
41	41	0	0
41	42	0	0
41	43	0	0
41	44	0	0
41	45	0	0
41	46	0	0
41	47	0	0
41	48	0	0
41	49	0	0
41	50	0	0
41	51	0	0
41	52	0	0
41	53	0	0
41	54	0	0
41	55	0	0
41	56	0	0
41	57	0	0
41	58	0	0
41	59	0	0
41	60	0	0
41	61	0	0
41	62	0	0
41	63	0	0
41	64	0	0
41	65	0	0
41	66	0	0
41	67	0	0
41	68	0	0
41	69	0	0
41	70	0	0
41	71	0	0
41	72	0	0
41	73	0	0
41	74	0	0
41	75	0	0
41	76	0	0
41	77	0	0
41	78	0	0
41	79	0	0
41	80	0	0
41	81	0	0
41	82	0	0
41	83	0	0
41	84	0	0
41	85	0	0
41	86	0	0
41	87	0	974200
41	88	0	0
41	89	0	0
41	90	0	0
41	91	0	0
41	92	0	0
41	93	0	0
41	94	0	0
41	95	0	0
41	96	0	0
41	97	0	0
41	98	0	0
41	99	0	0
41	100	0	0

51	1	0	0
51	2	0	0
51	3	0	0
51	4	0	0
51	5	0	0
51	6	0	0
51	7	0	0
51	8	0	0
51	9	0	0
51	10	0	0
51	11	0	0
51	12	0	0
51	13	0	0
51	14	0	0
51	15	0	0
51	16	0	0
51	17	0	0
51	18	0	0
51	19	0	0
51	20	0	0
51	21	0	0
51	22	0	0
51	23	0	0
51	24	0	0
51	25	0	0
51	26	0	0
51	27	0	0
51	28	0	0
51	29	0	0
51	30	0	0
51	31	0	0
51	32	0	0
51	33	0	0
51	34	0	0
51	35	0	0
51	36	0	0
51	37	0	0
51	38	0	0
51	39	0	0
51	40	0	0
51	41	0	0
51	42	0	0
51	43	0	0
51	44	0	0
51	45	0	0
51	46	0	0
51	47	0	0
51	48	0	0
51	49	0	0
51	50	0	0
51	51	0	0
51	52	0	0
51	53	0	0
51	54	0	0
51	55	0	0
51	56	0	0
51	57	0	0
51	58	0	0
51	59	0	0
51	60	0	0
51	61	0	0
51	62	0	0
51	63	0	0
51	64	0	0
51	65	0	0
51	66	0	0
51	67	0	0
51	68	0	0
51	69	0	0
51	70	0	0
51	71	0	0
51	72	0	0
51	73	0	0
51	74	0	0
51	75	0	0
51	76	0	0
51	77	0	0
51	78	0	0
51	79	0	0
51	80	0	0
51	81	0	0
51	82	0	0
51	83	0	0
51	84	0	0
51	85	0	0
51	86	0	976400
51	87	0	0
51	88	0	0
51	89	0	0
51	90	0	0
51	91	0	0
51	92	0	0
51	93	0	0
51	94	0	0
51	95	0	0
51	96	0	0
51	97	0	0
51	98	0	0
51	99	0	0
51	100	0	0

61	1	0	0
61	2	0	0
61	3	0	0
61	4	0	0
61	5	0	0
61	6	0	0
61	7	0	0
61	8	0	0
61	9	0	0
61	10	0	0
61	11	0	0
61	12	0	0
61	13	0	0
61	14	0	0
61	15	0	0
61	16	0	0
61	17	0	0
61	18	0	0
61	19	0	0
61	20	0	0
61	21	0	0
61	22	0	0
61	23	0	0
61	24	0	0
61	25	0	0
61	26	0	0
61	27	0	0
61	28	0	0
61	29	0	0
61	30	0	0
61	31	0	0
61	32	0	0
61	33	0	0
61	34	0	0
61	35	0	0
61	36	0	0
61	37	0	0
61	38	0	0
61	39	0	0
61	40	0	0
61	41	0	0
61	42	0	0
61	43	0	0
61	44	0	0
61	45	0	0
61	46	0	0
61	47	0	0
61	48	0	0
61	49	0	0
61	50	0	0
61	51	0	0
61	52	0	0
61	53	0	0
61	54	0	0
61	55	0	0
61	56	0	0
61	57	0	0
61	58	0	0
61	59	0	0
61	60	0	0
61	61	0	0
61	62	0	0
61	63	0	0
61	64	0	0
61	65	0	0
61	66	0	0
61	67	0	0
61	68	0	0
61	69	0	0
61	70	0	0
61	71	0	0
61	72	0	0
61	73	0	0
61	74	0	0
61	75	0	0
61	76	0	0
61	77	0	0
61	78	0	0
61	79	0	0
61	80	0	0
61	81	0	0
61	82	0	0
61	83	0	0
61	84	0	977300
61	85	0	0
61	86	0	0
61	87	0	0
61	88	0	0
61	89	0	0
61	90	0	0
61	91	0	0
61	92	0	0
61	93	0	0
61	94	0	0
61	95	0	0
61	96	0	0
61	97	0	0
61	98	0	0
61	99	0	0
61	100	0	0

71	1	0	0
71	2	0	0
71	3	0	0
71	4	0	0
71	5	0	0
71	6	0	0
71	7	0	0
71	8	0	0
71	9	0	0
71	10	0	0
71	11	0	0
71	12	0	0
71	13	0	0
71	14	0	0
71	15	0	0
71	16	0	0
71	17	0	0
71	18	0	0
71	19	0	0
71	20	0	0
71	21	0	0
71	22	0	0
71	23	0	0
71	24	0	0
71	25	0	0
71	26	0	0
71	27	0	0
71	28	0	0
71	29	0	0
71	30	0	0
71	31	0	0
71	32	0	0
71	33	0	0
71	34	0	0
71	35	0	0
71	36	0	0
71	37	0	0
71	38	0	0
71	39	0	0
71	40	0	0
71	41	0	0
71	42	0	0
71	43	0	0
71	44	0	0
71	45	0	0
71	46	0	0
71	47	0	0
71	48	0	0
71	49	0	0
71	50	0	0
71	51	0	0
71	52	0	0
71	53	0	0
71	54	0	0
71	55	0	0
71	56	0	0
71	57	0	0
71	58	0	0
71	59	0	0
71	60	0	0
71	61	0	0
71	62	0	0
71	63	0	0
71	64	0	0
71	65	0	0
71	66	0	0
71	67	0	0
71	68	0	0
71	69	0	0
71	70	0	940600
71	71	0	0
71	72	0	0
71	73	0	0
71	74	0	0
71	75	0	0
71	76	0	0
71	77	0	0
71	78	0	0
71	79	0	0
71	80	0	0
71	81	0	0
71	82	0	0
71	83	0	0
71	84	0	0
71	85	0	0
71	86	0	0
71	87	0	0
71	88	0	0
71	89	0	0
71	90	0	0
71	91	0	0
71	92	0	0
71	93	0	0
71	94	0	0
71	95	0	0
71	96	0	0
71	97	0	0
71	98	0	0
71	99	0	0
71	100	0	0

81	1	0	0
81	2	0	0
81	3	0	0
81	4	0	0
81	5	0	0
81	6	0	0
81	7	0	0
81	8	0	0
81	9	0	0
81	10	0	0
81	11	0	0
81	12	0	0
81	13	0	0
81	14	0	0
81	15	0	0
81	16	0	0
81	17	0	0
81	18	0	0
81	19	0	0
81	20	0	0
81	21	0	0
81	22	0	0
81	23	0	0
81	24	0	0
81	25	0	0
81	26	0	0
81	27	0	0
81	28	0	0
81	29	0	0
81	30	0	0
81	31	0	0
81	32	0	0
81	33	0	0
81	34	0	0
81	35	0	0
81	36	0	0
81	37	0	0
81	38	0	0
81	39	0	0
81	40	0	0
81	41	0	0
81	42	0	0
81	43	0	0
81	44	0	0
81	45	0	0
81	46	0	0
81	47	0	0
81	48	0	0
81	49	0	0
81	50	0	0
81	51	0	0
81	52	0	0
81	53	0	0
81	54	0	0
81	55	0	0
81	56	0	0
81	57	0	0
81	58	0	0
81	59	0	0
81	60	0	0
81	61	0	0
81	62	0	0
81	63	0	0
81	64	0	0
81	65	0	0
81	66	0	0
81	67	0	0
81	68	0	0
81	69	0	0
81	70	0	0
81	71	0	0
81	72	0	0
81	73	0	0
81	74	0	0
81	75	0	0
81	76	0	0
81	77	0	0
81	78	0	0
81	79	0	0
81	80	0	0
81	81	0	0
81	82	0	0
81	83	0	0
81	84	0	0
81	85	0	0
81	86	0	0
81	87	0	0
81	88	0	0
81	89	0	0
81	90	0	0
81	91	0	0
81	92	0	0
81	93	0	0
81	94	0	0
81	95	0	0
81	96	0	0
81	97	0	0
81	98	0	0
81	99	0	0
